student_id,full_name,age,gender,city,email,group_id,enrollment_date,email_valid,instructor,course_id,course_name,category,difficulty_level,avg_grade,attendance_rate_pct,total_concepts,concepts_failed,avg_concept_score,concept_fail_pct,late_rate,avg_time_spent,total_submissions,total_events,total_video_seconds,passed
S0297,Farida Nasr,20,Male,Alexandria,farida.nasr@kayfa-student.io,G09,2025-12-11,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,67.30909090909091,75.0,24,6,67.25416666666666,25.0,0.0,100.0,3,70,14687.0,True
S0298,Mostafa Fathy,18,Male,Mansoura,mostafa.fathy@kayfa-student.io,G06,2025-12-11,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,77.55454545454546,75.0,24,3,75.66250000000001,12.5,0.0,115.0,3,64,12647.0,True
S0299,Seif ElShafei,23,Female,Fayoum,seif.elshafei@kayfa-student.io,G08,2025-12-01,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,73.00909090909092,50.0,24,3,70.75,12.5,0.3333333333333333,121.33333333333333,3,68,10963.0,True
S0300,Khaled Mahmoud,27,Female,Ismailia,khaled.mahmoud@kayfa-student.io,G09,2025-12-03,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,78.32727272727273,75.0,24,0,80.62083333333334,0.0,0.0,153.66666666666666,3,76,13012.0,True
S0301,Sara Habib,21,Male,Alexandria,sara.habib@kayfa-student.io,G08,2025-12-11,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,81.10909090909091,100.0,24,1,81.68333333333334,4.166666666666666,0.3333333333333333,112.0,3,63,12091.0,True
S0302,Laila ElMasry,22,Female,Alexandria,laila.elmasry@kayfa-student.io,G06,2025-12-13,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,65.12727272727273,0.0,24,8,65.925,33.33333333333333,0.6666666666666666,107.66666666666667,3,53,7443.0,True
S0303,Amr Kamel,20,Male,Ismailia,amr.kamel@kayfa-student.io,G09,2025-12-13,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,75.39999999999999,100.0,24,6,75.70833333333333,25.0,0.0,145.0,3,92,17174.0,True
S0304,Youssef Habib,18,Male,Asyut,youssef.habib@kayfa-student.io,G09,2025-12-19,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,77.87272727272727,100.0,24,0,82.9875,0.0,0.3333333333333333,107.66666666666667,3,52,5994.0,True
S0305,Tarek Shawky,17,Male,Zagazig,tarek.shawky@kayfa-student.io,G03,2025-12-07,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,69.86363636363636,100.0,24,6,70.87083333333334,25.0,0.3333333333333333,136.66666666666666,3,66,10695.0,True
S0306,Khaled Gamal,17,Male,Asyut,khaled.gamal@kayfa-student.io,G09,2025-12-18,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,76.73636363636363,75.0,24,1,76.89583333333333,4.166666666666666,0.0,126.0,3,86,18578.0,True
S0307,Farida Darwish,23,Male,Asyut,farida.darwish@kayfa-student.io,G05,2025-12-03,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,73.71818181818182,80.0,24,2,73.58333333333333,8.333333333333332,0.3333333333333333,133.0,3,63,8108.0,True
S0308,Marwan Saad,24,Male,Port Said,marwan.saad@kayfa-student.io,G03,2025-12-12,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,78.91818181818182,75.0,24,5,77.08749999999999,20.833333333333336,0.0,149.33333333333334,3,75,11172.0,True
S0309,Abdelrahman Ibrahim,30,Male,Giza,abdelrahman.ibrahim@kayfa-student.io,G06,2025-12-17,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,77.21818181818182,100.0,24,1,76.27916666666667,4.166666666666666,0.0,84.0,3,83,16489.0,True
S0310,Abdelrahman Gamal,23,Male,Port Said,abdelrahman.gamal@kayfa-student.io,G01,2025-12-19,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,71.22727272727273,80.0,24,5,68.91666666666667,20.833333333333336,0.6666666666666666,106.33333333333333,3,64,12271.0,True
S0311,Mohamed Farouk,23,Female,Tanta,mohamed.farouk@kayfa-student.io,G07,2025-12-13,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,61.03636363636363,60.0,25,11,64.04,44.0,0.6666666666666666,99.0,3,62,10745.0,True
S0312,Dina Mansour,19,Female,Giza,dina.mansour@kayfa-student.io,G08,2025-12-05,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,72.11818181818181,75.0,24,6,72.79166666666667,25.0,0.6666666666666666,88.0,3,69,15221.0,True
S0313,Sara Farouk,31,Female,Mansoura,sara.farouk@kayfa-student.io,G01,2025-12-04,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,77.97272727272728,75.0,24,2,79.24583333333334,8.333333333333332,0.0,142.33333333333334,3,58,10700.0,True
S0314,Yasmin Nasr,22,Female,Zagazig,yasmin.nasr@kayfa-student.io,G06,2025-12-13,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,73.58181818181818,50.0,24,1,79.54166666666667,4.166666666666666,0.0,124.33333333333333,3,53,8800.0,True
S0315,Aya Zaki,19,Male,Zagazig,aya.zaki@kayfa-student.io,G07,2025-12-03,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,51.49090909090909,60.0,24,16,53.2875,66.66666666666666,0.6666666666666666,108.0,3,41,4172.0,False
S0316,Salma ElMasry,20,Male,Alexandria,salma.elmasry@kayfa-student.io,G04,2025-12-10,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,71.94545454545454,75.0,24,5,70.92083333333333,20.833333333333336,0.3333333333333333,158.33333333333334,3,59,7866.0,True
S0317,Mona Nasr,19,Female,Mansoura,mona.nasr@kayfa-student.io,G02,2025-12-02,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,66.77272727272727,100.0,24,2,71.31666666666666,8.333333333333332,1.0,140.0,3,65,7412.0,True
S0318,Abdelrahman Sultan,29,Female,Mansoura,abdelrahman.sultan@kayfa-student.io,G03,2025-12-17,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,67.58181818181818,100.0,24,10,64.8125,41.66666666666667,0.3333333333333333,103.33333333333333,3,57,10707.0,True
S0319,Malak ElMasry,22,Female,Tanta,malak.elmasry@kayfa-student.io,G03,2025-12-10,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,70.48181818181818,75.0,24,7,71.8875,29.166666666666668,0.3333333333333333,118.33333333333333,3,51,5940.0,True
S0320,Dina Zaki,21,Female,Mansoura,dina.zaki@kayfa-student.io,G08,2025-12-01,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,71.43636363636364,100.0,24,1,71.96666666666667,4.166666666666666,0.0,77.0,3,88,17723.0,True
S0321,Youssef Ibrahim,28,Female,Fayoum,youssef.ibrahim@kayfa-student.io,G04,2025-12-12,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,68.18181818181819,75.0,24,4,70.76666666666667,16.666666666666664,0.3333333333333333,104.33333333333333,3,66,13163.0,True
S0322,Ahmed Nasr,21,Male,Ismailia,ahmed.nasr@kayfa-student.io,G08,2025-12-06,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,69.38181818181819,100.0,24,5,68.425,20.833333333333336,0.6666666666666666,132.66666666666666,3,55,8430.0,True
S0323,Aya Kamel,22,Female,Zagazig,aya.kamel@kayfa-student.io,Unassigned,2025-12-18,True,,,,,,58.45454545454545,75.0,24,15,57.02916666666667,62.5,1.0,149.0,3,45,6720.0,False
S0324,Abdelrahman Naguib,24,Male,Zagazig,abdelrahman.naguib@kayfa-student.io,G01,2025-12-09,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,85.3,100.0,24,1,89.79166666666667,4.166666666666666,0.0,154.66666666666666,3,80,13580.0,True
S0325,Mona Zaki,23,Female,Asyut,mona.zaki@kayfa-student.io,G09,2025-12-06,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,72.60909090909091,100.0,24,6,65.88333333333334,25.0,0.0,129.33333333333334,3,75,11739.0,True
S0326,Mostafa Saad,20,Male,Ismailia,mostafa.saad@kayfa-student.io,G05,2025-12-17,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,71.75454545454545,100.0,24,1,73.91666666666667,4.166666666666666,0.0,117.0,3,42,6888.0,True
S0327,Hana Naguib,18,Female,Alexandria,hana.naguib@kayfa-student.io,G06,2025-12-16,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,71.00909090909092,100.0,24,1,76.32083333333334,4.166666666666666,0.0,127.66666666666667,3,53,11594.0,True
S0328,Dina Zaki,24,Male,Cairo,dina.zaki@kayfa-student.io,G04,2025-12-13,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,69.27272727272727,100.0,24,10,62.229166666666664,41.66666666666667,0.3333333333333333,100.33333333333333,3,95,18755.0,True
S0329,Hana Awad,22,Female,Asyut,hana.awad@kayfa-student.io,G01,2025-12-03,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,67.67272727272727,100.0,24,8,66.50833333333334,33.33333333333333,0.6666666666666666,114.33333333333333,3,51,9417.0,True
S0330,Malak Saad,22,Female,Port Said,malak.saad@kayfa-student.io,G08,2025-12-03,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,64.10000000000001,75.0,24,10,62.987500000000004,41.66666666666667,0.3333333333333333,110.33333333333333,3,61,8245.0,True
S0331,Farida ElShafei,20,Female,Asyut,farida.elshafei@kayfa-student.io,G06,2025-12-04,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,70.30909090909091,100.0,24,2,76.51666666666667,8.333333333333332,0.3333333333333333,108.0,3,44,4759.0,True
S0332,Abdelrahman Mansour,23,Female,Cairo,abdelrahman.mansour@kayfa-student.io,G09,2025-12-11,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,73.39999999999999,100.0,24,3,71.44583333333334,12.5,0.6666666666666666,143.33333333333334,3,48,12181.0,True
S0333,Mostafa Soliman,23,Female,Cairo,mostafa.soliman@kayfa-student.io,G06,2025-12-07,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,64.07272727272726,75.0,24,5,71.45833333333333,20.833333333333336,0.6666666666666666,108.33333333333333,3,53,10450.0,True
S0334,Marwan ElShafei,17,Male,Cairo,marwan.elshafei@kayfa-student.io,G08,2025-12-06,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,59.3909090909091,75.0,24,13,56.800000000000004,54.166666666666664,1.0,74.66666666666667,3,42,3629.0,False
S0335,Mona Saad,20,Male,Cairo,mona.saad@kayfa-student.io,G08,2025-12-04,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,74.19090909090909,100.0,24,0,82.425,0.0,0.0,98.66666666666667,3,68,10018.0,True
S0336,Laila Shawky,18,Female,Alexandria,laila.shawky@kayfa-student.io,G02,2025-12-04,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,73.04545454545455,50.0,24,1,76.76666666666667,4.166666666666666,0.3333333333333333,93.33333333333333,3,70,13144.0,True
S0337,Sara Zaki,21,Female,Cairo,sara.zaki@kayfa-student.io,G07,2025-12-14,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,64.49090909090908,100.0,24,8,66.05416666666666,33.33333333333333,0.0,122.66666666666667,3,61,8430.0,True
S0338,Seif Shawky,17,Female,Asyut,seif.shawky@kayfa-student.io,G03,2025-12-11,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,73.04545454545455,75.0,24,3,75.16250000000001,12.5,0.0,101.66666666666667,3,74,12011.0,True
S0339,Amr ElMasry,23,Female,Asyut,amr.elmasry@kayfa-student.io,G07,2025-12-07,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,60.16363636363636,60.0,24,9,63.975,37.5,0.3333333333333333,97.66666666666667,3,73,13068.0,True
S0340,Nour Darwish,20,Female,Mansoura,nour.darwish@kayfa-student.io,G06,2025-12-14,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,62.972727272727276,75.0,24,11,61.92083333333333,45.83333333333333,0.0,75.33333333333333,3,58,9198.0,True
S0341,Farida Ramadan,23,Female,Tanta,farida.ramadan@kayfa-student.io,G04,2025-12-06,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,74.7909090909091,50.0,24,5,71.47916666666667,20.833333333333336,0.3333333333333333,173.66666666666666,3,63,12712.0,True
S0342,Rowan Shawky,17,Female,Zagazig,rowan.shawky@kayfa-student.io,G04,2025-12-14,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,69.01818181818182,100.0,24,10,63.69583333333333,41.66666666666667,0.6666666666666666,115.66666666666667,3,66,10455.0,True
S0343,Salma Mansour,17,Male,Port Said,salma.mansour@kayfa-student.io,G09,2025-12-19,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,58.027272727272724,75.0,24,13,55.30416666666667,54.166666666666664,0.0,89.0,3,70,13693.0,False
S0344,Dina Habib,25,Female,Alexandria,dina.habib@kayfa-student.io,G09,2025-12-08,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,63.6,50.0,24,9,63.395833333333336,37.5,0.6666666666666666,65.66666666666667,3,47,8588.0,True
S0345,Khaled ElGhandour,23,Female,Tanta,khaled.elghandour@kayfa-student.io,G05,2025-12-01,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,78.39999999999999,100.0,24,0,80.92083333333333,0.0,0.0,94.33333333333333,3,56,7689.0,True
S0346,Ziad Gamal,19,Female,Alexandria,ziad.gamal@kayfa-student.io,G08,2025-12-05,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,75.45454545454545,100.0,24,2,75.43333333333332,8.333333333333332,0.3333333333333333,86.33333333333333,3,86,17064.0,True
S0347,Marwan Ramadan,19,Male,Cairo,marwan.ramadan@kayfa-student.io,G02,2025-12-13,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,68.45454545454545,100.0,24,9,66.22916666666667,37.5,0.6666666666666666,106.33333333333333,3,42,5495.0,True
S0348,Adel Ibrahim,19,Male,Ismailia,adel.ibrahim@kayfa-student.io,G09,2025-12-05,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,81.93636363636364,75.0,24,2,81.3125,8.333333333333332,0.0,140.33333333333334,3,64,10793.0,True
S0349,Karim Halim,17,Male,Cairo,karim.halim@kayfa-student.io,G06,2025-12-15,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,71.01818181818182,100.0,25,2,71.71600000000001,8.0,1.0,157.33333333333334,3,37,5516.0,True
S0350,Tarek Soliman,19,Female,Fayoum,tarek.soliman@kayfa-student.io,G09,2025-12-20,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,71.60000000000001,75.0,24,2,71.72916666666667,8.333333333333332,0.3333333333333333,150.66666666666666,3,71,9366.0,True
S0351,Habiba Shawky,20,Female,Cairo,habiba.shawky@kayfa-student.io,G04,2025-12-16,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,70.55454545454546,50.0,24,4,69.4375,16.666666666666664,1.0,113.66666666666667,3,56,8937.0,True
S0352,Adel Naguib,25,Male,Alexandria,adel.naguib@kayfa-student.io,G02,2025-12-14,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,76.38181818181819,75.0,24,3,72.97083333333333,12.5,0.6666666666666666,91.0,3,73,9743.0,True
S0353,Amr Ibrahim,20,Female,Fayoum,amr.ibrahim@kayfa-student.io,G07,2025-12-18,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,52.56363636363637,60.0,24,14,55.80416666666667,58.333333333333336,0.3333333333333333,124.33333333333333,3,48,7616.0,False
S0354,Habiba Ibrahim,19,Male,Tanta,habiba.ibrahim@kayfa-student.io,G03,2025-12-19,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,73.22727272727273,50.0,24,5,68.51666666666667,20.833333333333336,0.0,124.66666666666667,3,39,7983.0,True
S0355,Hana Mansour,22,Female,Asyut,hana.mansour@kayfa-student.io,G02,2025-12-19,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,63.55454545454545,75.0,24,7,66.02916666666667,29.166666666666668,0.0,104.33333333333333,3,70,10034.0,True
S0356,Hassan Nasr,22,Female,Tanta,hassan.nasr@kayfa-student.io,G09,2025-12-10,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,72.25454545454545,75.0,24,2,73.68333333333334,8.333333333333332,0.6666666666666666,105.66666666666667,3,45,5448.0,True
S0357,Hana ElSayed,25,Female,Tanta,hana.elsayed@kayfa-student.io,G04,2025-12-17,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,72.00909090909092,25.0,24,4,72.32083333333334,16.666666666666664,1.0,127.0,3,49,6596.0,True
S0358,Hana Awad,17,Female,Port Said,hana.awad@kayfa-student.io,G03,2025-12-01,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,76.74545454545455,75.0,24,1,75.72083333333333,4.166666666666666,0.0,119.33333333333333,3,50,11094.0,True
S0359,Dina Habib,22,Female,Asyut,dina.habib@kayfa-student.io,G04,2025-12-04,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,86.7909090909091,100.0,24,0,89.21666666666665,0.0,0.3333333333333333,104.66666666666667,3,76,14348.0,True
S0360,Karim ElSayed,22,Male,Fayoum,karim.elsayed@kayfa-student.io,G06,2025-12-02,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,52.627272727272725,75.0,24,16,53.425000000000004,66.66666666666666,0.3333333333333333,103.33333333333333,3,57,9091.0,False
S0361,Ahmed Gamal,20,Female,Mansoura,ahmed.gamal@kayfa-student.io,G06,2025-12-19,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,69.68181818181819,75.0,24,3,70.70416666666667,12.5,0.0,110.66666666666667,3,68,8967.0,True
S0362,Hana Mansour,17,Male,Tanta,hana.mansour@kayfa-student.io,G08,2025-12-16,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,70.8,100.0,24,4,69.60416666666667,16.666666666666664,0.0,106.0,3,62,15935.0,True
S0363,Youssef Halim,24,Male,Fayoum,youssef.halim@kayfa-student.io,G06,2025-12-14,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,80.19090909090909,75.0,24,1,78.72916666666667,4.166666666666666,0.0,110.66666666666667,3,44,4349.0,True
S0364,Malak ElBaz,21,Female,Giza,malak.elbaz@kayfa-student.io,G05,2025-12-04,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,73.64545454545454,80.0,24,4,75.375,16.666666666666664,0.0,156.33333333333334,3,67,12460.0,True
S0365,Adel Ramadan,23,Male,Fayoum,adel.ramadan@kayfa-student.io,G05,2025-12-08,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,71.27272727272727,80.0,24,1,75.8125,4.166666666666666,0.3333333333333333,147.0,3,57,9978.0,True
S0366,Fady Elghandour,20,Female,Asyut,fady.elghandour@kayfa-student.io,G03,2025-12-10,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,73.89090909090909,75.0,24,3,69.57916666666667,12.5,0.0,100.66666666666667,3,71,11531.0,True
S0367,Sherif Kamel,17,Male,Port Said,sherif.kamel@kayfa-student.io,G08,2025-12-16,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,88.74545454545455,100.0,24,0,84.3625,0.0,0.3333333333333333,160.66666666666666,3,92,15935.0,True
S0368,Jana ElBaz,21,Female,Giza,jana.elbaz@kayfa-student.io,G02,2025-12-11,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,68.7909090909091,100.0,24,9,64.93333333333334,37.5,0.6666666666666666,110.66666666666667,3,54,8594.0,True
S0369,Seif Zaki,22,Male,Port Said,seif.zaki@kayfa-student.io,G02,2025-12-02,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,73.34545454545454,75.0,24,3,69.575,12.5,0.3333333333333333,138.33333333333334,3,44,7952.0,True
S0370,Yasmin Nasr,22,Female,Giza,yasmin.nasr@kayfa-student.io,G09,2025-12-03,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,72.31818181818181,75.0,24,2,72.34583333333333,8.333333333333332,0.6666666666666666,142.66666666666666,3,73,14851.0,True
S0371,Rowan Mahmoud,24,Female,Cairo,rowan.mahmoud@kayfa-student.io,G04,2025-12-15,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,66.39999999999999,100.0,24,9,62.025,37.5,0.3333333333333333,106.66666666666667,3,47,7834.0,True
S0372,Sara ElMasry,20,Male,Asyut,sara.elmasry@kayfa-student.io,G08,2025-12-03,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,66.60000000000001,100.0,24,9,67.125,37.5,0.0,165.66666666666666,3,66,13780.0,True
S0373,Farida Sultan,21,Male,Ismailia,farida.sultan@kayfa-student.io,G08,2025-12-14,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,83.04545454545455,100.0,24,0,84.45416666666667,0.0,0.3333333333333333,142.0,3,65,10542.0,True
S0374,Sherif ElShafei,21,Male,Cairo,sherif.elshafei@kayfa-student.io,G05,2025-12-17,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,70.21818181818183,80.0,24,6,66.82916666666667,25.0,0.0,119.66666666666667,3,62,14635.0,True
S0375,Omar Naguib,24,Male,Giza,omar.naguib@kayfa-student.io,G07,2025-12-07,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,57.809090909090905,40.0,24,12,57.02916666666667,50.0,1.0,118.33333333333333,3,32,4657.0,False
S0376,Sara ElSayed,21,Male,Ismailia,sara.elsayed@kayfa-student.io,G08,2025-12-01,True,Dr. Laila ElBaz,C006,Machine Learning Basics,Analytics,Advanced,76.4090909090909,100.0,24,4,71.75416666666666,16.666666666666664,0.0,111.0,3,61,9455.0,True
S0377,Mona ElMasry,21,Female,Ismailia,mona.elmasry@kayfa-student.io,G06,2025-12-20,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,63.98181818181818,50.0,24,9,63.46666666666667,37.5,0.6666666666666666,141.66666666666666,3,32,4187.0,True
S0378,Ziad Saad,20,Female,Giza,ziad.saad@kayfa-student.io,G02,2025-12-14,True,Dr. Mona Saad,C001,Data Analytics Fundamentals,Analytics,Beginner,63.36363636363637,50.0,25,10,59.61600000000001,40.0,1.0,154.33333333333334,3,41,7483.0,True
S0379,Dina Zaki,17,Male,Mansoura,dina.zaki@kayfa-student.io,G03,2025-12-20,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,70.97272727272728,50.0,24,6,65.99583333333334,25.0,0.3333333333333333,145.0,3,52,8020.0,True
S0380,Farida ElMasry,21,Female,Asyut,farida.elmasry@kayfa-student.io,G01,2025-12-16,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,67.21818181818182,50.0,24,4,70.84583333333333,16.666666666666664,0.0,118.33333333333333,3,74,16437.0,True
S0381,Mariam ElMasry,17,Female,Alexandria,mariam.elmasry@kayfa-student.io,G07,2025-12-17,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,62.78181818181818,60.0,24,13,60.80833333333333,54.166666666666664,1.0,80.66666666666667,3,45,6317.0,True
S0382,Mostafa Ibrahim,20,Female,Port Said,mostafa.ibrahim@kayfa-student.io,G05,2025-12-04,True,Eng. Khaled Adel,C003,Web Development,Programming,Intermediate,77.89090909090909,80.0,24,1,79.6875,4.166666666666666,0.6666666666666666,73.66666666666667,3,60,12782.0,True
S0383,Omar Abdelaziz,21,Male,Fayoum,omar.abdelaziz@kayfa-student.io,G01,2025-12-05,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,74.51818181818182,100.0,24,4,71.14166666666667,16.666666666666664,0.0,80.33333333333333,3,57,11481.0,True
S0384,Mahmoud AbdelHamid,19,Female,Mansoura,mahmoud.abdelhamid@kayfa-student.io,G01,2025-12-05,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,79.64545454545454,100.0,24,3,77.67916666666666,12.5,0.0,131.66666666666666,3,75,16555.0,True
S0385,Youssef Saad,19,Female,Mansoura,youssef.saad@kayfa-student.io,G09,2025-12-05,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,59.14545454545455,100.0,24,15,59.475,62.5,1.0,161.0,3,71,17607.0,False
S0386,Yasmin Ramadan,18,Female,Alexandria,yasmin.ramadan@kayfa-student.io,G06,2025-12-12,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,71.32727272727273,100.0,24,2,78.29583333333333,8.333333333333332,0.6666666666666666,133.0,3,46,6105.0,True
S0387,Farida Gamal,25,Male,Asyut,farida.gamal@kayfa-student.io,G09,2025-12-05,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,67.10909090909091,100.0,24,7,67.59583333333333,29.166666666666668,0.6666666666666666,100.66666666666667,3,48,5768.0,True
S0388,Nada Naguib,18,Female,Cairo,nada.naguib@kayfa-student.io,G03,2025-12-13,True,Dr. Laila ElBaz,C002,Python Programming,Programming,Beginner,74.06363636363636,100.0,24,6,67.10416666666667,25.0,0.6666666666666666,136.33333333333334,3,61,9576.0,True
S0389,Mona Awad,24,Female,Ismailia,mona.awad@kayfa-student.io,G06,2025-12-19,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,78.93636363636364,100.0,24,1,80.425,4.166666666666666,0.0,132.66666666666666,3,72,12033.0,True
S0390,Mona ElSayed,19,Female,Mansoura,mona.elsayed@kayfa-student.io,G07,2025-12-03,True,Eng. Hossam Refaat,C005,Digital Marketing,Business,Beginner,41.92727272727273,80.0,24,20,42.75,83.33333333333334,0.6666666666666666,135.0,3,45,8646.0,False
S0391,Ali Awad,17,Female,Cairo,ali.awad@kayfa-student.io,G04,2025-12-07,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,74.68181818181819,100.0,24,6,72.52499999999999,25.0,0.3333333333333333,156.0,3,62,7203.0,True
S0392,Sara Naguib,24,Male,Ismailia,sara.naguib@kayfa-student.io,G09,2025-12-09,True,Dr. Mona Saad,C006,Machine Learning Basics,Analytics,Advanced,68.86363636363636,100.0,24,5,71.11666666666666,20.833333333333336,0.3333333333333333,122.66666666666667,3,66,12239.0,True
S0393,Hana Refaat,20,Male,Fayoum,hana.refaat@kayfa-student.io,G04,2025-12-06,True,Eng. Hossam Refaat,C002,Python Programming,Programming,Beginner,72.38181818181819,75.0,24,5,69.33749999999999,20.833333333333336,1.0,132.66666666666666,3,66,9657.0,True
S0394,Hossam Ibrahim,17,Female,Ismailia,hossam.ibrahim@kayfa-student.io,G06,2025-12-02,True,Dr. Mona Saad,C004,UI/UX Design,Design,Beginner,57.154545454545456,25.0,24,17,55.17083333333333,70.83333333333334,1.0,128.0,3,63,10214.0,False
S0395,Hossam Awad,17,Male,Fayoum,hossam.awad@kayfa-student.io,G01,2025-12-18,True,Eng. Khaled Adel,C001,Data Analytics Fundamentals,Analytics,Beginner,77.2090909090909,75.0,24,4,76.4375,16.666666666666664,0.3333333333333333,87.0,3,47,8058.0,True
